-0.321557	0.592678	4.993195	
-0.125973	0.660637	4.993195	
0.075619	0.67052	4.993195	
0.324534	0.592765	4.993195	
0.494756	0.472744	4.993195	
0.621215	0.310905	4.993195	
0.671896	0.185684	4.993195	
-0.958731	0.063708	5.480656	
-0.889933	0.285384	5.480656	
-0.695878	0.481858	5.480656	
-0.363742	0.676987	5.480656	
-0.13027	0.7546	5.480656	
0.099005	0.765866	5.480656	
0.366428	0.677259	5.480656	
0.576137	0.540495	5.480656	
0.732464	0.356063	5.480656	
0.816824	0.147457	5.480656	
-1.338609	0.084093	5.968112	
-1.243037	0.364833	5.968112	
-0.947619	0.613955	5.968112	
-0.464051	0.862623	5.968112	
-0.156985	0.961321	5.968112	
0.219602	0.961329	5.968112	
0.456078	0.863145	5.968112	
0.817795	0.617299	5.968112	
0.999565	0.36728	5.968112	
1.085074	0.084631	5.968112	
